Timestamp;Latitude;Longitude;Bearing;Altitude;Speed (km/h);Location accuracy (in meters);Value X;Value Y;Value Z
2020-03-04 18:57:05;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;-3.0262709;-4.9799395;5.6215854
2020-03-04 18:57:05;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;8.130709;-14.585477;-1.2354081
2020-03-04 18:57:06;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;-2.930503;-14.690822;11.836933
2020-03-04 18:57:06;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;1.043872;-8.236053;1.4173675
2020-03-04 18:57:07;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;-0.90021986;-4.960786;3.3423057
2020-03-04 18:57:07;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;-0.047884032;-7.441179;1.2066777
2020-03-04 18:57:08;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;-0.25857377;-2.5761611;-2.1930888
2020-03-04 18:57:08;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;-0.58418524;-6.38773;0.32561144
2020-03-04 18:57:09;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;-2.1643584;-12.660539;1.8100165
2020-03-04 18:57:09;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;2.96881;-14.001291;5.085284
2020-03-04 18:57:10;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;0.45010993;-10.295067;0.24899697
2020-03-04 18:57:11;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;-0.89064306;-4.8362875;3.074155
2020-03-04 18:57:13;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;4.0797195;-12.698846;-0.8714894
2020-03-04 18:57:14;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;-0.7469909;-4.654328;2.27928
2020-03-04 18:57:14;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;1.4269443;-8.274361;1.1492168
2020-03-04 18:57:15;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;-2.9879637;-6.981492;11.377247
2020-03-04 18:57:15;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;0.7374141;-7.9870567;-0.038307227
2020-03-04 18:57:17;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;-3.9456444;-12.459426;13.493721
2020-03-04 18:57:19;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;-0.11492168;-10.247183;1.1013328
2020-03-04 18:57:21;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;2.087744;-11.9135475;0.8331822
2020-03-04 18:57:23;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;0.30645782;-8.178593;-0.45968673
2020-03-04 18:57:25;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;1.6089035;-9.471462;1.340753
2020-03-04 18:57:27;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;-2.1452048;-9.069236;11.57836
2020-03-04 18:57:29;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;-0.81402856;-11.63582;-0.08619126
2020-03-04 18:57:31;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;2.1930888;-11.405977;-1.388637
2020-03-04 18:57:33;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;0.047884032;-6.8761473;1.0726024
2020-03-04 18:57:35;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;-3.5051112;-12.53604;11.84651
2020-03-04 18:57:37;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;0.5746084;-8.197746;0.15322891
2020-03-04 18:57:38;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;1.8100165;-7.642292;1.3790601
2020-03-04 18:57:39;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;0.51714754;-8.599973;1.283292
2020-03-04 18:57:39;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;-0.047884032;-12.852075;-0.16280572
2020-03-04 18:57:40;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;-0.7374141;-25.723303;5.9663506
2020-03-04 18:57:40;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;-1.3694834;-9.682152;-2.4516625
2020-03-04 18:57:41;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;-3.5817258;-9.500193;13.196839
2020-03-04 18:57:41;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;4.1276035;-11.999739;-0.6991069
2020-03-04 18:57:42;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;-0.6991069;-2.7581203;-1.4460979
2020-03-04 18:57:44;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;-5.602432;-7.642292;6.540959
2020-03-04 18:57:46;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;0.51714754;-5.851429;-2.1452048
2020-03-04 18:57:48;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;0.9959879;-13.704411;1.1779473
2020-03-04 18:57:50;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;-0.8331822;-6.694188;-2.1452048
2020-03-04 18:57:52;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;-3.3806129;-0.095768064;4.654328
2020-03-04 18:57:54;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;0.93852705;-18.416199;-2.3654714
2020-03-04 18:57:56;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;-0.019153614;-11.492168;-1.6663644
2020-03-04 18:57:58;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;3.3997664;-14.824897;-0.038307227
2020-03-04 18:58:00;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;1.7621324;-8.274361;0.12449849
2020-03-04 18:58:02;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;-3.7924154;-7.7093296;7.795521
2020-03-04 18:58:04;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;0.17238252;-2.815581;-3.1890767
2020-03-04 18:58:04;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;-4.453215;-5.8226986;5.3725886
2020-03-04 18:58:05;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;6.397307;-16.031574;-2.4037786
2020-03-04 18:58:05;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;-0.5554548;-3.3039982;1.0726024
2020-03-04 18:58:06;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;1.4652514;-10.850522;2.2218192
2020-03-04 18:58:06;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;-0.7565677;-2.9879637;-0.39264908
2020-03-04 18:58:07;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;1.388637;-7.2592196;1.7429788
2020-03-04 18:58:07;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;0.076614454;-3.1986535;-2.6431987
2020-03-04 18:58:08;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;-1.6280571;-7.1347213;0.5650316
2020-03-04 18:58:08;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;0.06703765;-16.098612;-1.8004397
2020-03-04 18:58:09;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;-6.6175733;-4.673482;5.353435
2020-03-04 18:58:09;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;4.817134;-15.859192;0.94810385
2020-03-04 18:58:10;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;-1.5227122;-5.48751;7.6614456
2020-03-04 18:58:10;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;1.4077905;-15.313314;1.8483237
2020-03-04 18:58:11;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;-3.86903;-12.5743475;13.330915
2020-03-04 18:58:11;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;0.545878;-7.8050976;-0.9864111
2020-03-04 18:58:12;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;-0.7374141;-2.480393;-0.009576807
2020-03-04 18:58:12;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;1.4173675;-7.536947;0.80445176
2020-03-04 18:58:13;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;0.61291564;-3.715801;-2.719813
2020-03-04 18:58:13;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;3.074155;-16.472107;-2.4133554
2020-03-04 18:58:15;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;0.9672575;-14.5088625;0.22984336
2020-03-04 18:58:17;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;1.6663644;-7.441179;0.30645782
2020-03-04 18:58:18;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;-1.8674773;-12.813767;1.0342951
2020-03-04 18:58:20;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;-10.314221;0.93852705;0.6991069
2020-03-04 18:58:22;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;-0.23942018;-1.8195933;-0.50757074
2020-03-04 18:58:24;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;0.20111294;-18.339584;-5.3821654
2020-03-04 18:58:26;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;1.9536686;-9.184157;-0.019153614
2020-03-04 18:58:28;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;3.122039;-10.620679;-0.6799533
2020-03-04 18:58:30;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;-1.8291701;-7.0485296;12.047623
2020-03-04 18:58:32;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;1.0342951;-9.471462;0.90021986
2020-03-04 18:58:34;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;1.388637;-14.202404;0.39264908
2020-03-04 18:58:36;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;-1.2162545;-6.531382;-1.7429788
2020-03-04 18:58:38;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;1.1779473;-8.963891;1.5131354
2020-03-04 18:58:40;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;-3.8115692;-10.764331;13.120225
2020-03-04 18:58:42;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;1.1013328;-10.7356;-0.49799395
2020-03-04 18:58:44;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;2.087744;-13.292608;0.4213795
2020-03-04 18:58:46;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;-1.0534488;-6.7229185;-2.0398598
2020-03-04 18:58:48;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;-1.388637;-12.200851;11.243171
2020-03-04 18:58:49;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;1.4939818;-8.896853;0.90979666
2020-03-04 18:58:51;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;-0.89064306;-17.899052;-6.0238113
2020-03-04 18:58:53;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;1.3503298;-7.728483;-0.81402856
2020-03-04 18:58:55;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;1.4460979;-9.576807;0.8714894
2020-03-04 18:58:57;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;4.9895163;-19.929335;1.6472107
2020-03-04 18:58:59;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;-0.93852705;-3.371036;1.6280571
2020-03-04 18:59:01;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;-0.48841715;-15.763424;-1.1587936
2020-03-04 18:59:03;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;0.7565677;-11.128249;1.2449849
2020-03-04 18:59:05;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;1.0151415;-6.2728086;2.7964275
2020-03-04 18:59:07;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;-5.094861;-17.48725;13.110648
2020-03-04 18:59:07;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;0.6991069;-5.544971;2.9975405
2020-03-04 18:59:08;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;1.2737153;-8.829816;-0.5267244
2020-03-04 18:59:08;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;-0.41180268;-14.748282;-7.1634517
2020-03-04 18:59:09;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;0.095768064;-9.730036;-4.8937483
2020-03-04 18:59:09;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;6.933608;-21.394587;-4.0797195
2020-03-04 18:59:10;62.23851879;25.76461157;262.1;183.0;1.2664913;10.0;5.9280434;-14.824897;1.3120226
2020-03-04 18:59:10;62.23851879;25.76461157;262.1;183.0;1.2664913;10.0;-4.1371803;-7.3071036;6.301539
2020-03-04 18:59:11;62.23851879;25.76461157;262.1;183.0;1.2664913;10.0;4.8745947;-10.994174;-3.3135753
2020-03-04 18:59:11;62.23851879;25.76461157;262.1;183.0;1.2664913;10.0;-1.3311762;-6.2823853;9.653421
2020-03-04 18:59:12;62.23853226;25.76438417;264.6;147.0;1.5141995;9.0;2.2984335;-7.7189064;-0.36391866
2020-03-04 18:59:12;62.23853226;25.76438417;264.6;147.0;1.5141995;9.0;0.59376204;-4.903325;-3.2273839
2020-03-04 18:59:13;62.23853226;25.76438417;264.6;147.0;1.5141995;9.0;3.5338416;-14.164097;1.9919758
2020-03-04 18:59:13;62.23853226;25.76438417;264.6;147.0;1.5141995;9.0;1.1587936;-19.814413;-2.183512
2020-03-04 18:59:14;62.23852581;25.76424279;244.4;143.0;1.6211107;8.0;1.1587936;-7.9966335;1.5514427
2020-03-04 18:59:14;62.23852581;25.76424279;244.4;143.0;1.6211107;8.0;3.6966474;-18.952501;-4.7309427
2020-03-04 18:59:15;62.23851951;25.76421461;244.4;143.0;1.6202778;8.0;-4.6160207;5.48751;-8.063671
2020-03-04 18:59:15;62.23851951;25.76421461;244.4;143.0;1.6202778;8.0;6.253655;-17.295713;-0.37349546
2020-03-04 18:59:16;62.23851951;25.76421461;244.4;143.0;1.6202778;8.0;-3.8977604;-16.989256;10.611102
2020-03-04 18:59:17;62.23851951;25.76421461;244.4;143.0;1.6202778;8.0;0.5363012;-10.860099;0.9768343
2020-03-04 18:59:17;62.2385239;25.76434712;244.7;135.0;1.1822859;9.0;-0.90021986;-3.1603463;1.5705963
2020-03-04 18:59:18;62.2385239;25.76434712;244.7;135.0;1.1822859;9.0;-1.2066777;-10.97502;-4.012682
2020-03-04 18:59:20;62.23852943;25.76437091;244.9;132.0;0.90448874;9.0;1.6472107;-8.571242;-1.4077905
2020-03-04 18:59:22;62.23851735;25.76431614;245.0;130.0;1.5771494;9.0;1.8962077;-8.973468;1.4460979
2020-03-04 18:59:24;62.2385233;25.76433065;226.8;130.0;1.2041595;8.0;6.895301;-17.161638;-2.3558946
2020-03-04 18:59:26;62.23851336;25.76428408;211.2;128.0;1.254472;8.0;-0.9768343;-3.5625722;0.9576807
2020-03-04 18:59:33;62.2385039;25.76427155;245.1;128.0;1.2440257;9.0;0.49799395;-18.05228;-6.4643445
2020-03-04 18:59:35;62.23843485;25.76422081;207.8;119.0;1.2539936;15.0;0.91937345;-2.5953147;-3.4572272
2020-03-04 18:59:37;62.23841154;25.76422296;206.9;121.0;1.3600368;12.0;7.1251445;-16.175226;0.35434186
2020-03-04 18:59:39;62.23838995;25.76420244;212.3;121.0;1.3703284;12.0;1.2641385;-6.9048777;0.45010993
2020-03-04 18:59:41;62.23837491;25.76414296;214.0;119.0;1.2901549;11.0;0.89064306;-7.5561004;-1.2354081
2020-03-04 18:59:43;62.2383593;25.76409192;247.1;117.0;1.3186736;11.0;6.3302693;-14.681245;0.50757074
2020-03-04 18:59:45;62.23833804;25.76405257;202.0;115.0;1.4301398;7.0;-0.37349546;-1.5035586;-2.528277
2020-03-04 18:59:47;62.2383264;25.76404206;202.3;114.0;1.4128695;8.0;7.7572136;-14.681245;0.19153613
2020-03-04 18:59:49;62.23828991;25.76400189;193.1;116.0;1.0800463;5.0;1.7812861;-7.2687964;1.0247183
2020-03-04 18:59:53;62.23825472;25.76400387;187.4;117.0;1.9202343;6.0;-8.887277;-4.644751;2.0590134
2020-03-04 18:59:53;62.23825472;25.76400387;187.4;117.0;1.9202343;6.0;-1.2066777;-9.452309;-5.085284
2020-03-04 18:59:54;62.23825472;25.76400387;187.4;117.0;1.9202343;6.0;1.6950948;-11.57836;0.6607997
2020-03-04 18:59:54;62.23825472;25.76400387;187.4;117.0;1.9202343;6.0;-3.964798;-15.705963;12.765883
2020-03-04 18:59:55;62.23812508;25.7641964;154.3;117.0;2.83;8.0;1.5131354;-6.4547677;0.7757214
2020-03-04 18:59:57;62.23807659;25.76425917;162.8;118.0;3.28;8.0;1.7525556;-9.078813;0.19153613
2020-03-04 18:59:59;62.23811656;25.76410394;202.1;117.0;1.6600301;10.0;2.5187001;-7.201759;1.6663644
2020-03-04 19:00:01;62.23806754;25.76407161;193.1;117.0;1.5805063;9.0;-0.641646;-3.6774938;1.7812861
2020-03-04 19:00:02;62.23806754;25.76407161;193.1;117.0;1.5805063;9.0;-3.7924154;-15.820885;14.001291
2020-03-04 19:00:03;62.23806754;25.76407161;193.1;117.0;1.5805063;9.0;1.4460979;-7.651869;1.8866309
2020-03-04 19:00:03;62.23802368;25.7640771;194.6;117.0;1.3518137;10.0;-0.6895301;-2.4708161;-0.5746084
2020-03-04 19:00:04;62.23802368;25.7640771;194.6;117.0;1.3518137;10.0;0.641646;-7.776367;1.091756
2020-03-04 19:00:05;62.23801595;25.76404233;191.2;116.0;1.7000294;8.0;1.8004397;-12.765883;-0.47884035
2020-03-04 19:00:05;62.23801595;25.76404233;191.2;116.0;1.7000294;8.0;1.7908629;-6.5218053;-2.4516625
2020-03-04 19:00:06;62.23800095;25.76403595;191.2;116.0;1.7;9.0;1.1683705;-7.431602;-1.3120226
2020-03-04 19:00:06;62.23800095;25.76403595;191.2;116.0;1.7;9.0;0.58418524;-13.512875;-6.895301
2020-03-04 19:00:07;62.23800095;25.76403595;191.2;116.0;1.7;9.0;7.2592196;-22.055386;-4.4436383
2020-03-04 19:00:09;62.23797576;25.76404609;189.5;117.0;1.4102837;6.0;-0.7278373;-5.45878;3.0358477
2020-03-04 19:00:14;62.2379632;25.76404157;189.5;117.0;1.4159802;7.0;0.9864111;-5.209783;-2.2984335
2020-03-04 19:00:14;62.2379632;25.76404157;189.5;117.0;1.4159802;7.0;1.5897499;-13.9917145;-6.7133417
2020-03-04 19:00:15;62.2379632;25.76404157;189.5;117.0;1.4159802;7.0;-3.9456444;5.631162;-11.070788
2020-03-04 19:00:15;62.2379632;25.76404157;189.5;117.0;1.4159802;7.0;-0.9576807;-12.105083;0.24899697
2020-03-04 19:00:16;62.2379632;25.76404157;189.5;117.0;1.4159802;7.0;-7.680599;-7.7093296;9.222465
2020-03-04 19:00:16;62.23786263;25.76411434;180.4;118.0;1.7900279;14.0;2.6431987;-11.836933;-0.12449849
2020-03-04 19:00:17;62.23786263;25.76411434;180.4;118.0;1.7900279;14.0;-0.50757074;-3.5529952;1.0726024
2020-03-04 19:00:17;62.23786263;25.76411434;180.4;118.0;1.7900279;14.0;1.091756;-6.14831;-0.63206923
2020-03-04 19:00:18;62.23786263;25.76411434;180.4;118.0;1.7900279;14.0;4.1659107;-17.075447;-4.9799395
2020-03-04 19:00:18;62.23786885;25.76403935;197.4;109.0;1.3605882;15.0;0.39264908;-7.479486;-1.8004397
2020-03-04 19:00:19;62.23786885;25.76403935;197.4;109.0;1.3605882;15.0;-1.0726024;-11.243171;1.6759412
2020-03-04 19:00:19;62.23786885;25.76403935;197.4;109.0;1.3605882;15.0;8.7532015;-21.260511;-5.5258174
2020-03-04 19:00:20;62.23786885;25.76403935;197.4;109.0;1.3605882;15.0;-1.2162545;-9.691729;-3.41892
2020-03-04 19:00:20;62.23785836;25.76396906;197.9;108.0;1.2400403;11.0;-7.489063;-11.204864;5.7365074
2020-03-04 19:00:21;62.23785836;25.76396906;197.9;108.0;1.2400403;11.0;1.532289;-15.016433;0.12449849
2020-03-04 19:00:21;62.23785836;25.76396906;197.9;108.0;1.2400403;11.0;-2.0973208;-8.743625;14.298173
2020-03-04 19:00:22;62.23779901;25.76401098;202.4;103.0;1.2401613;7.0;3.7445314;-12.966996;0.076614454
2020-03-04 19:00:23;62.23779901;25.76401098;202.4;103.0;1.2401613;7.0;-5.085284;-5.506664;3.964798
2020-03-04 19:00:23;62.2377887;25.76400188;202.4;103.0;1.2400403;7.0;2.4037786;-9.433155;0.48841715
2020-03-04 19:00:24;62.2377887;25.76400188;202.4;103.0;1.2400403;7.0;-1.3503298;-6.349423;9.433155
2020-03-04 19:00:25;62.23777838;25.76399277;202.4;103.0;1.2400403;8.0;1.5705963;-7.52737;-0.20111294
2020-03-04 19:00:27;62.23777287;25.7638812;203.3;101.0;0.9804591;8.0;-0.33518824;-19.000385;10.5919485
2020-03-04 19:00:29;62.23774563;25.76388439;203.0;100.0;1.0231324;7.0;1.6280571;-8.015787;1.4173675
2020-03-04 19:00:36;62.23773842;25.76387216;203.0;100.0;1.0212247;8.0;0.8810662;-9.911995;-0.7469909
2020-03-04 19:00:38;62.23764362;25.76378799;187.1;101.0;1.4300349;13.0;-0.5650316;-4.1659107;3.5625722
2020-03-04 19:00:40;62.23762673;25.76373361;198.6;98.0;1.4;13.0;-0.08619126;-17.27656;-1.8195933
2020-03-04 19:00:42;62.23757517;25.763762;190.2;96.0;1.6704789;11.0;0.5554548;-9.184157;-0.7757214
2020-03-04 19:00:44;62.23752239;25.76379657;183.3;94.0;1.8202473;9.0;3.667917;-8.724471;0.2681506
2020-03-04 19:00:46;62.23744501;25.76386649;173.3;92.0;2.1902053;6.0;-2.4516625;-8.236053;11.271901
2020-03-04 19:00:48;62.23742787;25.76380266;186.5;90.0;2.0200248;8.0;0.545878;-10.927136;-0.30645782
2020-03-04 19:00:49;62.23741454;25.76378423;186.2;91.0;1.71;7.0;2.9017725;-18.789696;-4.855441
2020-03-04 19:00:50;62.23739479;25.7637595;182.9;93.0;1.82011;8.0;2.4612393;-10.649409;0.02873042
2020-03-04 19:00:57;62.23744377;25.76362267;214.4;103.0;1.8638669;7.0;1.1492168;-8.504205;1.0630256
2020-03-04 19:00:58;62.23741379;25.7635245;229.4;106.0;0.83150464;9.0;0.7661445;-9.854534;-0.4213795
2020-03-04 19:01:00;62.2373811;25.76355101;194.3;105.0;1.7223531;7.0;3.9456444;-12.363658;1.043872
2020-03-04 19:01:02;62.23735119;25.7635346;194.3;105.0;1.7204651;9.0;-2.2505496;-5.3821654;0.81402856
2020-03-04 19:01:02;62.23735119;25.7635346;194.3;105.0;1.7204651;9.0;-0.30645782;-18.990808;-4.596867
2020-03-04 19:01:03;62.23735119;25.7635346;194.3;105.0;1.7204651;9.0;-2.9975405;-6.9527617;6.943185
2020-03-04 19:01:03;62.23735119;25.7635346;194.3;105.0;1.7204651;9.0;3.9456444;-14.259866;0.10534488
2020-03-04 19:01:04;62.23734942;25.76354566;194.3;103.0;1.3405969;11.0;-0.80445176;-3.6391866;2.719813
2020-03-04 19:01:04;62.23734942;25.76354566;194.3;103.0;1.3405969;11.0;0.19153613;-8.590396;3.1603463
2020-03-04 19:01:06;62.23732331;25.76353219;192.1;103.0;1.49;10.0;-0.80445176;-18.397045;-3.2082303
2020-03-04 19:01:07;62.23732331;25.76353219;192.1;103.0;1.49;10.0;1.3503298;-6.981492;-1.6089035
2020-03-04 19:01:09;62.23727546;25.76354024;197.0;100.0;1.5405194;10.0;1.436521;-13.053187;-4.951209
2020-03-04 19:01:10;62.23722603;25.76355631;195.9;115.0;1.6410972;9.0;1.7717092;-8.647857;-0.41180268
2020-03-04 19:01:11;62.23722603;25.76355631;195.9;115.0;1.6410972;9.0;-0.58418524;-6.9048777;-1.5610195
2020-03-04 19:01:12;62.23719131;25.76355918;197.0;112.0;1.5101324;8.0;8.848969;-20.245369;-3.5338416
2020-03-04 19:01:13;62.23719131;25.76355918;197.0;112.0;1.5101324;8.0;2.7581203;-15.150508;0.8714894
2020-03-04 19:01:15;62.23718341;25.7634698;197.2;108.0;1.3405969;8.0;-0.5554548;-4.098873;3.1028855
2020-03-04 19:01:17;62.23717192;25.76346216;197.2;107.0;1.3403358;8.0;-1.1683705;-16.816874;-2.528277
2020-03-04 19:01:19;62.2371364;25.76341227;200.8;104.0;1.6302761;7.0;0.047884032;-7.9008656;0.90021986
2020-03-04 19:01:24;62.23712264;25.76340112;200.8;104.0;1.6301227;9.0;1.5610195;-9.097966;1.043872
2020-03-04 19:01:24;62.23712264;25.76340112;200.8;104.0;1.6301227;9.0;-2.9496565;-4.5394063;6.1195793
2020-03-04 19:01:25;62.23712264;25.76340112;200.8;104.0;1.6301227;9.0;4.6926355;-11.291056;-1.13964
2020-03-04 19:01:25;62.23712264;25.76340112;200.8;104.0;1.6301227;9.0;-0.49799395;-4.223372;2.815581
2020-03-04 19:01:26;62.23712264;25.76340112;200.8;104.0;1.6301227;9.0;1.1875241;-6.943185;-0.8714894
2020-03-04 19:01:26;62.23712264;25.76340112;200.8;104.0;1.6301227;9.0;-0.08619126;-1.934515;-2.3558946
2020-03-04 19:01:27;62.23712264;25.76340112;200.8;104.0;1.6301227;9.0;-1.2641385;-6.1866174;-1.3120226
2020-03-04 19:01:27;62.23698116;25.7634306;184.5;104.0;1.86;20.0;2.4995465;-15.332468;-4.0892963
2020-03-04 19:01:28;62.23698116;25.7634306;184.5;104.0;1.86;20.0;-3.8307228;-13.369223;10.5440645
2020-03-04 19:01:28;62.23698116;25.7634306;184.5;104.0;1.86;20.0;-0.7565677;-14.451402;0.81402856
2020-03-04 19:01:29;62.23698116;25.7634306;184.5;104.0;1.86;20.0;-5.4204726;-0.7661445;2.930503
2020-03-04 19:01:29;62.23694789;25.7634353;186.8;103.0;1.76;15.0;4.721366;-13.445837;0.2681506
2020-03-04 19:01:30;62.23694789;25.7634353;186.8;103.0;1.76;15.0;-2.1739352;-10.879252;15.610195
2020-03-04 19:01:30;62.23694789;25.7634353;186.8;103.0;1.76;15.0;2.2505496;-7.4603324;-1.3503298
2020-03-04 19:01:31;62.23694789;25.7634353;186.8;103.0;1.76;15.0;-0.90979666;-1.4460979;-2.183512
2020-03-04 19:01:31;62.23697041;25.76336934;215.7;100.0;1.220041;12.0;4.0222588;-10.160992;0.49799395
2020-03-04 19:01:32;62.23697041;25.76336934;215.7;100.0;1.220041;12.0;1.8195933;-9.691729;0.9672575
2020-03-04 19:01:34;62.23693803;25.76334202;204.9;98.0;1.15;9.0;0.30645782;-4.31914;-2.6910827
2020-03-04 19:01:36;62.23689685;25.7632924;204.1;97.0;1.53;7.0;3.169923;-14.259866;-0.8810662
2020-03-04 19:01:43;62.23688433;25.76328036;204.1;97.0;1.53;8.0;1.292869;-6.981492;0.4213795
2020-03-04 19:01:45;62.23686117;25.76311106;218.2;96.0;1.27;7.0;-1.6950948;-17.391481;-2.7581203
2020-03-04 19:01:45;62.23686117;25.76311106;218.2;96.0;1.27;7.0;-0.35434186;-3.3614593;0.63206923
2020-03-04 19:01:46;62.23685214;25.76309585;218.2;96.0;1.27;8.0;-2.4708161;-4.6351743;0.9959879
2020-03-04 19:01:46;62.23685214;25.76309585;218.2;96.0;1.27;8.0;-0.15322891;-5.5258174;-2.8060043
2020-03-04 19:01:48;62.23685214;25.76309585;218.2;96.0;1.27;8.0;1.7812861;-7.52737;-1.5801731
2020-03-04 19:01:50;62.23685214;25.76309585;218.2;96.0;1.27;8.0;-2.585738;1.6280571;2.7868507
2020-03-04 19:01:51;62.23685214;25.76309585;218.2;96.0;1.27;8.0;0.7757214;-5.2959743;-2.1260512
2020-03-04 19:01:52;62.23685214;25.76309585;218.2;96.0;1.27;8.0;-0.545878;-19.067423;-5.439626
2020-03-04 19:01:54;62.23685214;25.76309585;218.2;96.0;1.27;8.0;-0.842759;-13.464991;0.5650316
2020-03-04 19:01:56;62.23685214;25.76309585;218.2;96.0;1.27;8.0;-1.4556746;-5.8226986;0.4309563
